Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon
E00224,PL-03,S-01,4560.1,01-01-2025 05:30,116.0,107.8,76.2,mg/Nm3,offline,"77.5946,12.9716"
E00225,PL-03,S-02,3989.7,01-01-2025 05:30,BDL,94.3,95.2,ug/m3,OK,"77.595,12.972"
E00226,PL-03,S-03,3377.9,01-01-2025 05:30,73.3,-9.3,15.0,mg/Nm3,FAULT,"12.9724,77.594"
E00227,LOC-DEL-01,A-01,0,01-01-2025 05:30,96.8,185.9,107.6,ug/m3,MAINT,"28.614,77.2091"
E00228,LOC-DEL-02,A-02,0.0,31-12-2024 24:30,7777.0,150.8,156.1,mg/Nm3,error,"77.215,28.62"
E00229,LOC-MUM-01,A-01,NULL,01-01-2025 05:30,107.5,114.9,126.1,mg/Nm3,error,"19.075,72.8773"
E00230,LOC-BLR-01,A-01,,01-01-2025 05:30,< 1.0,-4.5,182.2,ug/m3,OK,"12.9715,77.5955"
E00231,PL-01,S-01,4440.0,01-01-2025 05:45,127.4,158.7,160.9,mg/Nm3,offline,"13.0817,80.2704"
E00232,PL-01,S-02,2780.2,01-01-2025 05:45,85.3,162.5,106.5,ug/m3,OK,"13.0826,80.2713"
E00233,PL-02,S-01,2605.2,01-01-2025 05:45,153.2,33.0,< 5.0,ug/m3,FAULT,"19.0751,72.8776"
E00234,PL-03,S-01,1862.5,01/01/2025 05:45,55.1,120.9,143.1,ug/m3,Error 404,"12.9719,77.5952"
E00236,PL-03,S-03,3890.3,01-01-2025 00:15 UTC,103.9,154.6,<5.0,µg/m³, fault ,"12.9724,77.5942"
E00237,LOC-DEL-01,A-01,0,01-01-2025 05:45,-3.8,139.5,125.4,ug/m3,OK,"28.6146,77.209"
E00238,LOC-DEL-02,A-02,0.0,01-01-2025 05:45,28.2,112.5,274.6,ug/m3,OK,"28.6197,77.2152"
E00239,LOC-MUM-01,A-01,0,01/01/2025 05:45,31.3,37.9,92.9,ug/m3,FAULT,"19.0768,72.8767"
E00240,LOC-BLR-01,A-01,0,01-01-2025 05:45,86.3,93.0,128.8,mg/Nm3,OK,"12.972,77.594"
E00241,PL-01,S-01,2734.5,01-01-2025 06:00,99.6,96.2,92.8,ug/m3,FAULT,"13.0835,80.2703"
E00242,PL-01,S-02,1407.6,01-01-2025 00:30 UTC,175.7,92.6,154.3,ug/m3,FAULT,"13.0839,80.2703"
E00243,PL-02,S-01,1248.7,01-01-2025 06:00,245.4,74.0,121.5,ug/m3,OK,"19.0769,72.8769"
E00244,PL-03,S-01,2661.9,01-01-2025 06:00,180.2,59.9,82.3,µg/m³,FAULT,"12.9713,77.5954"
E00245,PL-03,S-02,1460.4,01-01-2025 06:00,<5.0,48.2,15.0,ug/m3,MAINT,"12.9726,77.5959"
E00246,PL-03,S-03,1537.0,01-01-2025 06:00,49.4,99.0,31.5,ug/m3,FAULT,"12.9724,77.5939"
E00247,LOC-DEL-01,A-01,0.0,01-01-2025 06:00,92.7,31.3,110.3,µg/m³,Error 404,"28.6134,77.2095"
E00248,LOC-DEL-02,A-02,0.0,01-01-2025 06:00,133.9,-11.9,96.6,ug/m3,Error 404,"28.619,77.2142"
E00249,LOC-MUM-01,A-01,,01-01-2025 06:00,125.1,112.4,< 2.0,ug/m3, fault ,"19.0751,72.8782"
E00250,LOC-BLR-01,A-01,0.0,01-01-2025 06:00,132.7,125.7,41.5,ug/m3,MAINT,"12.9722,77.5939"
E00251,PL-01,S-01,2059.7,01-01-2025 06:15,105.4,112.2,156.3,ug/m3,OK,"13.0818,80.2697"
E00252,PL-01,S-02,3725.3,01-01-2025 06:15,7777.0,230.3,67.1,ug/m3,FAULT,"13.0821,80.2715"
E00253,PL-02,S-01,4733.1,01-01-2025 06:15,98.3,182.6,17.9,ug/m3,MAINT,"19.0759,72.8777"
E00254,PL-03,S-01,2173.9,01-01-2025 06:15,52.9,15.0,199.5,ug/m3,MAINT,"12.9713,77.594"
E00255,PL-03,S-02,4940.3,01-01-2025 06:15,127.6,144.7,129.5,ug/m3,FAULT,"12.9722,77.5945"
E00256,PL-03,S-03,2308.9,01/01/2025 06:15,<5.0,62.4,226.7,ug/m3,OK,"12.9715,77.5945"
E00257,LOC-DEL-01,A-01,0.0,01-01-2025 06:15,169.7,59.8,138.4,µg/m³,Error 404,"28.6133,77.2098"
E00258,LOC-DEL-02,A-02,0,01-01-2025 06:15,87.4,128.9,103.6,ug/m3,OK,"28.6201,77.215"
E00259,LOC-MUM-01,A-01,0.0,01-01-2025 06:15,144.5,105.9,155.9,ug/m3, Ok,"19.0761,72.8771"
E00260,LOC-BLR-01,A-01,0.0,01/01/2025 06:15,156.2,208.7,177.0,ug/m3,FAULT,"12.9706,77.5948"
E00261,PL-01,S-01,4221.6,01/01/2025 06:30,-2.4,168.2,162.4,ug/m3, Ok,"13.0836,80.2698"
E00262,PL-01,S-02,2171.8,01-01-2025 06:30,59.9,200.4,178.2,ug/m3,  OK  ,"13.0838,80.2711"
E00263,PL-02,S-01,3222.3,01-01-2025 06:30,55.7,170.9,114.9,ug/m3,FAULT,"19.0766,72.8779"
E00264,PL-03,S-01,1231.8,01-01-2025 06:30,176.5,155.2,169.1,ug/m3,MAINT,"12.9724,77.5936"
E00265,PL-03,S-02,4404.1,01-01-2025 06:30,-11.2,205.7,BDL,ug/m3,FAULT,"12.9723,77.5952"
E00266,PL-03,S-03,4698.4,01-01-2025 06:30,153.6,143.0,122.0,ug/m3,MAINT,"12.9714,77.5951"
E00267,LOC-DEL-01,A-01,NULL,01/01/2025 06:30,<1.0,90.0,110.6,ug/m3,MAINT,"28.6138,77.2083"
E00268,LOC-DEL-02,A-02,0.0,01-01-2025 06:30,109.6,7777.0,75.0,ug/m3,FAULT,"28.6198,77.2143"
E00269,LOC-MUM-01,A-01,0.0,01-01-2025 06:30,183.8,< 2.0,113.3,ug/m3,FAULT,"19.0769,72.8771"
E00270,LOC-BLR-01,A-01,,31-12-2024 24:30,62.3,115.5,88.4,ug/m3,FAULT,"12.9716,77.594"
E00271,PL-01,S-01,4403.7,01/01/2025 06:45,76.7,BDL,179.1,ug/m3,OFFLINE,"13.0826,80.2716"
E00272,PL-01,S-02,2103.6,01-01-2025 01:15 UTC,124.7,207.4,106.9,ug/m3,FAULT,"13.0824,80.2711"
E00273,PL-02,S-01,1371.5,01-01-2025 06:45,70.9,114.5,94.9,ug/m3,OK,"19.0767,72.8771"
E00274,PL-03,S-01,3827.0,01-01-2025 06:45,141.2,< 5.0,166.5,ug/m3,  MAINT ,"12.9718,77.5943"
E00275,PL-03,S-02,4363.8,01-01-2025 06:45,145.0,28.8,114.9,ug/m3,error,"12.9725,77.596"
E00276,PL-03,S-03,3262.2,01-01-2025 06:45,106.3,113.2,88.1,ug/m3,MAINT,"12.9728,77.5949"
E00277,LOC-DEL-01,A-01,0.0,01-01-2025 06:45,146.1,91.1,117.0,ug/m3,FAULT,"28.6132,77.2085"
E00279,LOC-MUM-01,A-01,0.0,01-01-2025 06:45,-10.8,117.8,81.6,ug/m3,error,"19.0767,72.8786"
E00281,PL-01,S-01,4971.4,01-01-2025 07:00,199.0,73.5,8500.0,mg/Nm3,offline,"13.0836,80.271"
E00282,PL-01,S-02,1469.0,2025-01-01 07:00:00,-1.2,8500.0,95.3,ug/m3,MAINT,"13.0837,80.2706"
E00283,PL-02,S-01,2645.3,01-01-2025 07:00,112.5,26.9,195.0,ug/m3,FAULT,"19.0755,72.8783"
E00284,PL-03,S-01,4934.6,31-12-2024 24:00,100.4,135.9,169.7,ug/m3, fault ,"12.9722,77.5949"
E00285,PL-03,S-02,4105.5,01-01-2025 07:00,127.2,80.4,110.0,mg/Nm3,MAINT,"12.9718,77.5949"
E00286,PL-03,S-03,2403.1,01-01-2025 07:00,193.5,136.2,156.0,ug/m3,FAULT,"12.9709,77.5956"
E00287,LOC-DEL-01,A-01,,01-01-2025 07:00,180.5,141.6,132.0,ug/m3,FAULT,"28.6129,77.2082"
E00288,LOC-DEL-02,A-02,NULL,01/01/2025 07:00,214.0,-13.8,129.7,ug/m3,FAULT,"28.6202,77.2147"
E00289,LOC-MUM-01,A-01,,01-01-2025 07:00,199.9,106.5,53.9,mg/Nm3,MAINT,"19.0757,72.8785"
E00290,LOC-BLR-01,A-01,0,01-01-2025 07:00,151.5,199.6,164.8,mg/Nm3,MAINT,"12.9711,77.5946"
E00291,PL-01,S-01,2740.3,01-01-2025 07:15,138.0,108.5,180.7,ug/m3,MAINT,"13.0827,-999.0"
E00292,PL-01,S-02,3554.5,01-01-2025 07:15,8500.0,129.4,78.1,ug/m3,MAINT,"13.0838,80.2713"
E00293,PL-02,S-01,1084.4,01-01-2025 07:15,164.7,BDL,146.9,ug/m3,  MAINT ,"19.075,72.8772"
E00294,PL-03,S-01,4417.3,01-01-2025 07:15,15.0,103.7,142.5,ug/m3,MAINT,"12.9721,77.5954"
E00295,PL-03,S-02,1749.3,01-01-2025 07:15,91.6,-11.9,< 5.0,ug/m3,OK,12.972;77.595
E00296,PL-03,S-03,4512.5,01-01-2025 07:15,6500.0,200.2,94.9,mg/Nm3,MAINT,"12.9712,77.595"
E00298,LOC-DEL-02,A-02,NULL,01-01-2025 07:15,110.8,119.9,143.6,ug/m3,OFFLINE,"28.6199,77.2158"
E00299,LOC-MUM-01,A-01,,01-01-2025 07:15,6500.0,,121.3,ug/m3,MAINT,"19.0759,72.8771"
E00300,LOC-BLR-01,A-01,0,01-01-2025 07:15,103.2,262.8,104.3,ug/m3,FAULT,"12.9718,77.5942"
E00301,PL-01,S-01,1384.4,01-01-2025 07:30,220.4,140.0,-3.3,ug/m3, ok ,"13.0832,80.2713"
E00303,PL-02,S-01,2777.1,01-01-2025 07:30,52.0,142.9,129.3,ug/m3,  OK  ,"19.0756,72.8774"
E00304,PL-03,S-01,1183.9,01-01-2025 07:30,6500.0,151.7,106.6,ug/m3, maint,"12.9724,77.594"
E00305,PL-03,S-02,2915.3,01-01-2025 07:30,-12.7,98.2,159.2,ug/m3, fault ,"12.972,77.5944"
E00306,PL-03,S-03,3141.7,01-01-2025 07:30,113.9,168.0,47.8,ug/m3,OK,"12.9711,77.5956"
E00307,LOC-DEL-01,A-01,0,01-01-2025 07:30,94.9,43.7,115.4,ug/m3,ok ,"28.6138,77.2082"
E00308,LOC-DEL-02,A-02,,01-01-2025 07:30,-7.0,15.0,191.5,µg/m³,ok ,"28.6195,77.2158"
E00309,LOC-MUM-01,A-01,0,01-01-2025 07:30,173.2,67.1,125.4,ug/m3,MAINT,"19.0768,72.8785"
E00310,LOC-BLR-01,A-01,NULL,01-01-2025 07:30,216.6,49.3,146.5,ug/m3,MAINT,"12.9725,77.5948"
E00311,PL-01,S-01,3659.1,01-01-2025 07:45,-7.0,173.3,90.7,ug/m3,FAULT,"13.0831,80.2703"
E00312,PL-01,S-02,4057.1,31-12-2024 24:45,135.6,65.7,71.0,µg/m³,FAULT,"13.082,80.2721"
E00313,PL-02,S-01,1781.1,01-01-2025 07:45,BDL,108.8,132.2,ug/m3,DOWN  ,"19.0757,72.8786"
E00314,PL-03,S-01,4174.4,01-01-2025 07:45,207.2,168.1,-6.7,mg/Nm3,maintenance,"12.9715,77.5946"
E00315,PL-03,S-02,4141.2,01-01-2025 07:45,101.2,166.1,162.4,ug/m3,FAULT,"12.9727,77.5949"
E00316,PL-03,S-03,4814.3,01-01-2025 07:45,189.8,83.3,7777.0,ug/m3,,"12.971,77.5939"
E00317,LOC-DEL-01,A-01,0.0,01-01-2025 07:45,168.3,76.4,64.3,µg/m³,MAINT,"28.614,77.2093"
E00318,LOC-DEL-02,A-02,NULL,01-01-2025 07:45,134.4,219.7,-11.7,mg/Nm3,FAULT,"28.6206,77.215"
E00319,LOC-MUM-01,A-01,,2025-01-01 07:45:00,129.8,15.0,189.4,ug/m3,ok ,"19.0767,72.8781"
E00320,LOC-BLR-01,A-01,,01-01-2025 07:45,195.3,19.1,187.3,ug/m3,DOWN  ,"12.9726,77.5945"
E00321,PL-01,S-01,3721.3,01-01-2025 08:00,146.8,132.1,172.7,ug/m3,down,"13.0827,80.2697"
E00322,PL-01,S-02,1050.2,01-01-2025 08:00,116.6,124.7,160.3,ug/m3, fault ,"13.0825,80.2717"
E00323,PL-02,S-01,1795.1,01-01-2025 08:00,48.8,70.0,228.3,ug/m3,FAULT,"19.0763,72.8768"
E00324,PL-03,S-01,4638.1,01-01-2025 08:00,103.2,81.3,BDL,ug/m3,  MAINT ,"12.9726,77.5946"
E00325,PL-03,S-02,1262.9,01-01-2025 08:00,126.2,191.4,81.3,ug/m3,OK,"12.9715,77.5943"
E00326,PL-03,S-03,4629.6,01-01-2025 08:00,132.2,< 5.0,217.6,ug/m3,FAULT,"12.9708,77.5948"
E00327,LOC-DEL-01,A-01,0.0,01-01-2025 08:00,31.1,77.2,6500.0,ug/m3, maint,"28.6149,77.2082"
E00329,LOC-MUM-01,A-01,NULL,01-01-2025 08:00,97.7,155.0,34.0,ug/m3, Ok,"19.0764,72.8785"
E00330,LOC-BLR-01,A-01,0.0,01/01/2025 08:00,153.5,34.2,113.7,ug/m3,OFFLINE,"12.9725,77.5947"
E00331,PL-01,S-01,1640.6,01-01-2025 08:15,8500.0,132.8,189.5,ug/m3,FAULT,"13.082,80.2714"
E00332,PL-01,S-02,4205.8,01-01-2025 08:15,163.9,191.3,126.6,µg/m³,FAULT,"13.0823,80.2722"
E00333,PL-02,S-01,1605.9,01-01-2025 08:15,175.1,75.3,92.8,ug/m3,ok ,"19.0751,72.8787"
E00334,PL-03,S-01,4432.7,01-01-2025 08:15,215.7,119.4,<5.0,ug/m3,down,"12.9714,77.5938"
E00335,PL-03,S-02,4364.8,01-01-2025 08:15,99.7,160.2,140.2,ug/m3,OK,"12.9715,77.5941"
E00336,PL-03,S-03,4549.5,01-01-2025 08:15,205.0,131.0,BDL,ug/m3,MAINT,"12.9709,77.5947"
E00337,LOC-DEL-01,A-01,,01-01-2025 08:15,215.3,189.3,37.7,ug/m3,MAINT,"28.6148,77.2081"
E00338,LOC-DEL-02,A-02,0,01-01-2025 08:15,42.2,31.8,120.8,ug/m3,error,"28.6199,77.2149"
E00339,LOC-MUM-01,A-01,,01-01-2025 08:15,88.9,167.6,15.0,ug/m3,FAULT,"19.0751,72.8785"
E00340,LOC-BLR-01,A-01,,01-01-2025 08:15,159.9,121.8,77.6,ug/m3,OK,"12.9723,77.5939"
E00341,PL-01,S-01,3183.0,01-01-2025 08:30,116.0,31.0,41.0,ug/m3,maintenance,"13.0822,80.2717"
E00342,PL-01,S-02,4453.8,01-01-2025 08:30,161.9,152.3,275.2,ug/m3,OK,"13.0826,80.2722"
E00343,PL-02,S-01,4900.0,01-01-2025 08:30,168.7,183.3,130.5,ug/m3, fault ,"19.0769,72.8783"
E00344,PL-03,S-01,4789.8,01-01-2025 08:30,127.2,138.4,142.1,ug/m3,  OK  ,"12.972,77.5951"
E00346,PL-03,S-03,1618.2,01-01-2025 08:30,144.1,83.5,97.1,mg/Nm3,MAINT,"12.9726,77.5956"
E00347,LOC-DEL-01,A-01,0.0,01-01-2025 08:30,66.9,180.3,30.3,ug/m3,ok ,"28.6134,77.2087"
E00348,LOC-DEL-02,A-02,NULL,2025-01-01 08:30:00,174.8,181.3,15.0,ug/m3,OK,"28.6197,77.2152"
E00349,LOC-MUM-01,A-01,,01-01-2025 08:30,92.2,108.8,121.2,ug/m3,FAULT,"19.0756,72.8774"
E00350,LOC-BLR-01,A-01,0.0,01-01-2025 08:30,163.4,122.7,32.1,ug/m3,maintenance,"12.9706,77.5948"
E00351,PL-01,S-01,2875.7,01-01-2025 08:45,101.2,272.3,166.3,µg/m³,FAULT,"13.0823,80.2706"
E00353,PL-02,S-01,2191.0,2025-01-01 08:45:00,<2.0,65.7,18.1,ug/m3,OK,"19.0752,72.8779"
E00354,PL-03,S-01,2478.2,01-01-2025 03:15 UTC,90.8,47.4,< 5.0,ug/m3,  MAINT ,"12.9719,77.595"
E00355,PL-03,S-02,4873.1,2025-01-01 08:45:00,125.2,259.4,124.2,ug/m3,DOWN  ,"12.9725,77.5951"
E00356,PL-03,S-03,3018.9,01-01-2025 08:45,103.0,233.4,-12.9,ug/m3,OK,"12.9709,77.5939"
E00357,LOC-DEL-01,A-01,NULL,01-01-2025 08:45,99.1,172.7,44.1,µg/m³, maint,"28.6142,77.2087"
E00358,LOC-DEL-02,A-02,,01-01-2025 08:45,140.7,-13.3,74.9,ug/m3,offline,"28.6195,77.215"
E00359,LOC-MUM-01,A-01,0,01-01-2025 08:45,121.8,248.7,54.9,ug/m3,FAULT,"19.0763,72.8778"
E00360,LOC-BLR-01,A-01,0.0,01-01-2025 08:45,261.1,161.9,80.5,ug/m3,OK,"12.9707,77.5944"
E00361,PL-01,S-01,1524.7,01-01-2025 09:00,< 2.0,76.1,109.0,ug/m3,OK,"13.0832,80.2706"
E00362,PL-01,S-02,3725.3,31-12-2024 24:00,61.2,132.6,180.6,ug/m3, fault ,"13.0827,80.272"
E00364,PL-03,S-01,4362.1,01-01-2025 09:00,21.9,88.5,134.9,ug/m3,OK,"12.972,77.5944"
E00365,PL-03,S-02,3291.6,2025-01-01 09:00:00,15.0,212.0,51.2,ug/m3,OK,"12.9711,77.5946"
E00366,PL-03,S-03,3771.6,31-12-2024 24:00,146.0,155.7,,ug/m3,MAINT,"12.9718,77.5949"
E00367,LOC-DEL-01,A-01,,01-01-2025 09:00,220.4,60.1,BDL,µg/m³,error,"28.6139,-999.0"
E00369,LOC-MUM-01,A-01,0.0,01-01-2025 09:00,110.5,103.6,30.9,ug/m3,FAULT,"19.0763,72.8777"
E00370,LOC-BLR-01,A-01,0.0,31-12-2024 24:00,93.9,129.0,137.6,ug/m3, fault ,"12.9715,77.5948"
E00371,PL-01,S-01,4835.3,01-01-2025 09:15,148.6,182.3,115.8,ug/m3,OK,"13.0825,80.27"
E00373,PL-02,S-01,3511.9,01-01-2025 09:15,139.9,141.7,70.4,ug/m3,MAINT,"19.0769,72.8771"
E00374,PL-03,S-01,4755.1,01-01-2025 09:15,175.6,201.9,98.4,ug/m3,MAINT,"12.9709,77.5937"
E00375,PL-03,S-02,4022.0,01-01-2025 09:15,< 5.0,153.4,150.0,ug/m3,FAULT,"12.972,-999.0"
E00376,PL-03,S-03,4755.4,01-01-2025 09:15,193.8,48.5,145.0,mg/Nm3,FAULT,"12.9724,77.5954"
E00377,LOC-DEL-01,A-01,0,01-01-2025 09:15,147.6,131.2,83.6,µg/m³,FAULT,"28.6137,77.209"
E00378,LOC-DEL-02,A-02,0.0,01-01-2025 09:15,9999.0,87.5,28.9,ug/m3, ok ,"28.6193,77.2153"
E00379,LOC-MUM-01,A-01,0,01-01-2025 09:15,175.4,-13.4,114.3,ug/m3,OK,"19.0751,72.8771"
E00380,LOC-BLR-01,A-01,0.0,01-01-2025 09:15,111.0,73.8,100.0,ug/m3,FAULT,"12.9725,77.5948"
E00381,PL-01,S-01,1810.1,01-01-2025 09:30,95.0,178.7,161.8,µg/m³,MAINT,"13.0833,80.2706"
E00382,PL-01,S-02,3799.1,01-01-2025 09:30,67.2,140.3,117.6,ug/m3,MAINT,"13.0839,80.271"
E00383,PL-02,S-01,1323.3,01-01-2025 09:30,110.4,77.7,177.9,ug/m3,OK,"19.0753,72.8771"
E00385,PL-03,S-02,1190.7,01-01-2025 09:30,97.0,180.4,196.7,µg/m³,Error 404,"12.972,77.595"
E00386,PL-03,S-03,3504.6,01-01-2025 04:00 UTC,15.0,< 5.0,132.0,ug/m3, maint,"12.9725,77.5946"
E00387,LOC-DEL-01,A-01,NULL,01-01-2025 09:30,163.6,171.5,166.9,ug/m3,FAULT,"28.6139,77.2094"
E00388,LOC-DEL-02,A-02,0,01-01-2025 09:30,130.6,88.8,30.3,mg/Nm3,OK,"28.6195,77.2143"
E00389,LOC-MUM-01,A-01,0,01/01/2025 09:30,53.9,171.6,100.6,ug/m3,FAULT,"19.0765,72.8775"
E00390,LOC-BLR-01,A-01,0,01-01-2025 09:30,102.4,141.5,200.9,ug/m3,,"12.9716,77.5947"
E00391,PL-01,S-01,2954.3,01-01-2025 09:45,122.7,<4.0,137.1,mg/Nm3,OK,"13.0827,80.2716"
E00392,PL-01,S-02,4436.1,01-01-2025 09:45,170.2,119.8,81.7,ug/m3,  MAINT ,"13.0829,80.2721"
E00393,PL-02,S-01,2609.0,01-01-2025 09:45,-1.8,46.8,134.1,mg/Nm3,MAINT,"19.0755,72.8769"
E00394,PL-03,S-01,2465.4,01-01-2025 09:45,146.1,50.8,131.4,mg/Nm3,OK,"12.9724,77.5937"
E00396,PL-03,S-03,2560.0,01-01-2025 09:45,183.4,30.3,32.2,ug/m3,MAINT,"12.9726,77.5952"
E00397,LOC-DEL-01,A-01,NULL,01-01-2025 09:45,143.5,126.1,206.1,ug/m3,DOWN  ,"28.6147,77.209"
E00398,LOC-DEL-02,A-02,0.0,01-01-2025 04:15 UTC,15.0,9999.0,87.7,mg/Nm3,FAULT,"28.6196,77.2152"
E00399,LOC-MUM-01,A-01,0.0,01-01-2025 04:15 UTC,<1.0,55.6,< 2.0,µg/m³,MAINT,"19.0762,72.8769"
E00401,PL-01,S-01,4432.3,01-01-2025 04:30 UTC,225.2,102.0,166.1,ug/m3,FAULT,"13.0823,80.2701"
E00402,PL-01,S-02,3186.5,01-01-2025 10:00,6500.0,219.5,117.8,ug/m3,MAINT,"13.0831,80.2713"
E00403,PL-02,S-01,3335.5,01-01-2025 10:00,69.8,132.0,81.2,µg/m³,OK,"19.0761,72.8786"
E00404,PL-03,S-01,2833.0,01-01-2025 10:00,15.0,47.1,96.6,ug/m3,OK,"12.9708,77.5936"
E00405,PL-03,S-02,2377.2,01-01-2025 10:00,163.7,86.5,180.8,ug/m3,MAINT,"12.9724,77.5951"
E00406,PL-03,S-03,2168.0,01-01-2025 10:00,119.4,180.5,118.1,ug/m3,MAINT,"12.9711,77.5941"
E00407,LOC-DEL-01,A-01,,01-01-2025 10:00,219.8,,15.8,ug/m3,MAINT,"28.6134,77.2081"
E00408,LOC-DEL-02,A-02,NULL,01-01-2025 10:00,158.0,155.9,147.1,ug/m3, maint,"28.6205,77.2159"
E00409,LOC-MUM-01,A-01,,01-01-2025 10:00,100.0,47.0,174.0,ug/m3,MAINT,"19.0768,72.8781"
E00410,LOC-BLR-01,A-01,0.0,01-01-2025 10:00,86.1,172.0,96.1,ug/m3,MAINT,"12.972,77.5953"
E00411,PL-01,S-01,1777.7,01-01-2025 10:15,100.9,,74.6,mg/Nm3,OK,"13.0824,80.2706"
E00412,PL-01,S-02,1444.1,01-01-2025 10:15,146.8,115.4,104.3,ug/m3,FAULT,"13.0823,80.2705"
E00413,PL-02,S-01,4767.8,01-01-2025 10:15,84.3,58.6,121.6,µg/m³,MAINT,"19.075,72.8772"
E00414,PL-03,S-01,3669.3,01-01-2025 10:15,101.8,199.2,169.1,ug/m3,OK,"12.9711,77.5947"
E00416,PL-03,S-03,4394.1,01-01-2025 10:15,99.8,115.2,128.8,ug/m3,MAINT,"12.9709,77.5953"
E00417,LOC-DEL-01,A-01,0,01-01-2025 10:15,146.8,228.3,22.4,ug/m3,MAINT,"28.6142,77.2095"
E00418,LOC-DEL-02,A-02,,01-01-2025 10:15,116.0,65.2,-6.8,ug/m3,OK,"28.6209,77.2142"
E00419,LOC-MUM-01,A-01,0.0,01-01-2025 10:15,147.1,112.0,69.9,ug/m3,OK,"19.0757,72.8779"
E00420,LOC-BLR-01,A-01,0.0,01-01-2025 10:15,153.3,79.8,181.4,ug/m3,MAINT,"12.9713,77.5944"
E00421,PL-01,S-01,4228.9,01-01-2025 10:30,124.9,187.0,-3.8,ug/m3,  MAINT ,"13.0825,80.2702"
E00422,PL-01,S-02,2270.6,01-01-2025 10:30,108.6,158.9,-4.2,µg/m³,Error 404,"13.0835,80.2705"
E00423,PL-02,S-01,3908.5,01-01-2025 10:30,40.8,< 5.0,23.2,ug/m3,ok ,"19.0755,72.8772"
E00424,PL-03,S-01,2878.6,01-01-2025 10:30,72.3,246.7,198.3,ug/m3, ok ,"12.9717,77.594"
E00425,PL-03,S-02,1049.6,01-01-2025 10:30,98.2,-13.4,155.4,µg/m³,error,"12.9714,77.5956"
E00426,PL-03,S-03,3645.7,01-01-2025 05:00 UTC,199.6,90.3,15.0,ug/m3,Error 404,"12.9724,77.5945"
E00427,LOC-DEL-01,A-01,,01-01-2025 10:30,168.0,249.9,100.8,ug/m3,MAINT,"28.6131,77.2082"
E00428,LOC-DEL-02,A-02,NULL,01-01-2025 10:30,30.9,125.1,15.0,ug/m3,MAINT,"28.6202,77.2159"
E00429,LOC-MUM-01,A-01,,01-01-2025 05:00 UTC,81.3,141.9,205.6,ug/m3,MAINT,"19.0768,72.8778"
E00430,LOC-BLR-01,A-01,NULL,01-01-2025 10:30,BDL,203.4,121.9,ug/m3, maint,"12.9707,77.5943"
E00431,PL-01,S-01,1728.7,01-01-2025 10:45,130.7,-10.1,9999.0,ug/m3,Error 404,"13.0817,80.2714"
E00432,PL-01,S-02,1591.1,01-01-2025 10:45,-1.0,131.3,-13.8,ug/m3,MAINT,"13.0831,80.2705"
E00433,PL-02,S-01,1607.0,31-12-2024 24:45,-9.7,89.2,<5.0,ug/m3,MAINT,"19.0767,72.8778"
E00434,PL-03,S-01,2280.3,01-01-2025 10:45,123.1,71.2,91.4,ug/m3,ok ,"12.9711,77.5946"
E00435,PL-03,S-02,2869.6,01-01-2025 10:45,7777.0,66.8,218.0,mg/Nm3,OK,"12.9715,77.5947"
E00436,PL-03,S-03,3890.8,01-01-2025 10:45,144.7,-11.8,-4.4,ug/m3,OK,"12.9723,77.5952"
E00437,LOC-DEL-01,A-01,0.0,31-12-2024 24:45,190.5,39.5,181.9,ug/m3,OFFLINE,"28.6135,77.2083"
E00438,LOC-DEL-02,A-02,NULL,01-01-2025 10:45,177.0,BDL,BDL,ug/m3, ok ,"28.6207,77.2151"
E00439,LOC-MUM-01,A-01,NULL,01-01-2025 10:45,227.2,172.9,86.5,ug/m3,FAULT,"19.0752,72.8781"
E00440,LOC-BLR-01,A-01,,01-01-2025 10:45,32.3,185.4,118.5,ug/m3,OK,"12.9719,77.5945"
E00441,PL-01,S-01,3973.6,01-01-2025 11:00,81.9,109.7,109.6,ug/m3, fault ,"13.0827,80.2713"
E00442,PL-01,S-02,1827.8,01-01-2025 11:00,189.0,46.3,151.4,ug/m3,DOWN  ,"13.0831,80.2711"
E00443,PL-02,S-01,4205.6,01-01-2025 11:00,92.3,113.7,25.1,µg/m³,OK,"19.0753,72.8771"
E00444,PL-03,S-01,2768.3,2025-01-01 11:00:00,<5.0,184.2,-7.2,ug/m3,Error 404,"12.9718,77.5944"
E00445,PL-03,S-02,2958.0,01/01/2025 11:00,65.7,159.9,144.7,ug/m3,OK,"12.971,77.5949"
E00446,PL-03,S-03,3099.0,01-01-2025 11:00,8500.0,177.2,100.9,µg/m³,down,"12.9719,77.5938"
E00447,LOC-DEL-01,A-01,0.0,01-01-2025 11:00,99.4,53.7,119.0,ug/m3,FAULT,"28.6132,77.2088"
E00448,LOC-DEL-02,A-02,NULL,31-12-2024 24:00,102.6,74.5,58.0,ug/m3, maint,"28.6197,77.2141"
E00449,LOC-MUM-01,A-01,0.0,01-01-2025 11:00,140.1,,81.3,ug/m3,FAULT,"19.0766,72.8782"
E00450,LOC-BLR-01,A-01,0.0,01-01-2025 11:00,140.7,176.4,-7.1,ug/m3,OK,"12.9723,77.5945"
E00451,PL-01,S-01,3735.6,01-01-2025 11:15,BDL,153.1,236.2,mg/Nm3,OK,"13.082,80.271"
