Rule,Step,Record_ID,Column,Old,New
R2,,E02926,Unit,µg/m³,ug/m3
R2,,E02933,Unit,mg/Nm3,mg/nm3
R2,,E02935,Unit,µg/m³,ug/m3
R2,,E02958,Unit,mg/Nm3,mg/nm3
R2,,E02965,Unit,µg/m³,ug/m3
R2,,E02967,Unit,µg/m³,ug/m3
R2,,E02972,Unit,mg/Nm3,mg/nm3
R2,,E02979,Unit,µg/m³,ug/m3
R2,,E02980,Unit,µg/m³,ug/m3
R2,,E02986,Unit,mg/Nm3,mg/nm3
R2,,E02990,Unit,mg/Nm3,mg/nm3
R2,,E02992,Unit,mg/Nm3,mg/nm3
R2,,E02993,Unit,mg/Nm3,mg/nm3
R2,,E02995,Unit,µg/m³,ug/m3
R2,,E02996,Unit,µg/m³,ug/m3
R2,,E03027,Unit,mg/Nm3,mg/nm3
R2,,E03028,Unit,mg/Nm3,mg/nm3
R2,,E03029,Unit,mg/Nm3,mg/nm3
R2,,E03033,Unit,µg/m³,ug/m3
R2,,E03037,Unit,µg/m³,ug/m3
R2,,E03046,Unit,µg/m³,ug/m3
R2,,E03053,Unit,mg/Nm3,mg/nm3
R2,,E03056,Unit,mg/Nm3,mg/nm3
R2,,E03058,Unit,mg/Nm3,mg/nm3
R2,,E03060,Unit,µg/m³,ug/m3
R2,,E03063,Unit,mg/Nm3,mg/nm3
R2,,E03065,Unit,µg/m³,ug/m3
R2,,E03070,Unit,mg/Nm3,mg/nm3
R2,,E03075,Unit,µg/m³,ug/m3
R2,,E03102,Unit,µg/m³,ug/m3
R2,,E03103,Unit,mg/Nm3,mg/nm3
R2,,E03108,Unit,mg/Nm3,mg/nm3
R2,,E03112,Unit,µg/m³,ug/m3
R2,,E03118,Unit,mg/Nm3,mg/nm3
R2,,E03120,Unit,mg/Nm3,mg/nm3
R2,,E03122,Unit,mg/Nm3,mg/nm3
R2,,E03150,Unit,µg/m³,ug/m3
R2,,E03154,Unit,mg/Nm3,mg/nm3
R2,,E03157,Unit,mg/Nm3,mg/nm3
R2,,E03166,Unit,mg/Nm3,mg/nm3
R2,,E03171,Unit,µg/m³,ug/m3
R2,,E03172,Unit,µg/m³,ug/m3
R2,,E03177,Unit,µg/m³,ug/m3
R2,,E03193,Unit,µg/m³,ug/m3
R2,,E03212,Unit,µg/m³,ug/m3
R2,,E03218,Unit,mg/Nm3,mg/nm3
R2,,E03223,Unit,µg/m³,ug/m3
R2,,E03224,Unit,mg/Nm3,mg/nm3
R2,,E03226,Unit,mg/Nm3,mg/nm3
R2,,E03232,Unit,mg/Nm3,mg/nm3
R2,,E03239,Unit,mg/Nm3,mg/nm3
R2,,E03250,Unit,µg/m³,ug/m3
R2,,E03266,Unit,µg/m³,ug/m3
R2,,E03268,Unit,mg/Nm3,mg/nm3
R2,,E03272,Unit,mg/Nm3,mg/nm3
R2,,E03275,Unit,mg/Nm3,mg/nm3
R2,,E03276,Unit,µg/m³,ug/m3
R2,,E03278,Unit,µg/m³,ug/m3
R2,,E03281,Unit,µg/m³,ug/m3
R2,,E03283,Unit,µg/m³,ug/m3
R2,,E03289,Unit,mg/Nm3,mg/nm3
R2,,E03292,Unit,µg/m³,ug/m3
R2,,E03303,Unit,mg/Nm3,mg/nm3
R2,,E03304,Unit,µg/m³,ug/m3
R2,,E03310,Unit,µg/m³,ug/m3
R2,,E03311,Unit,µg/m³,ug/m3
R2,,E03312,Unit,mg/Nm3,mg/nm3
R2,,E03318,Unit,µg/m³,ug/m3
R2,,E03326,Unit,µg/m³,ug/m3
R2,,E03327,Unit,µg/m³,ug/m3
R2,,E03330,Unit,µg/m³,ug/m3
R2,,E03337,Unit,µg/m³,ug/m3
R2,,E03342,Unit,µg/m³,ug/m3
R2,,E03345,Unit,mg/Nm3,mg/nm3
R2,,E03352,Unit,mg/Nm3,mg/nm3
R2,,E03355,Unit,µg/m³,ug/m3
R2,,E03358,Unit,µg/m³,ug/m3
R2,,E03365,Unit,mg/Nm3,mg/nm3
R2,,E03367,Unit,µg/m³,ug/m3
R2,,E03368,Unit,µg/m³,ug/m3
R2,,E03375,Unit,mg/Nm3,mg/nm3
R2,,E03384,Unit,µg/m³,ug/m3
R2,,E03385,Unit,µg/m³,ug/m3
R2,,E03388,Unit,µg/m³,ug/m3
R2,,E03390,Unit,µg/m³,ug/m3
R2,,E03394,Unit,µg/m³,ug/m3
R2,,E03398,Unit,mg/Nm3,mg/nm3
R2,,E03402,Unit,µg/m³,ug/m3
R2,,E03404,Unit,mg/Nm3,mg/nm3
R2,,E03405,Unit,mg/Nm3,mg/nm3
R2,,E03413,Unit,µg/m³,ug/m3
R2,,E03420,Unit,mg/Nm3,mg/nm3
R2,,E03427,Unit,mg/Nm3,mg/nm3
R2,,E03428,Unit,mg/Nm3,mg/nm3
R2,,E03431,Unit,mg/Nm3,mg/nm3
R2,,E03433,Unit,µg/m³,ug/m3
R2,,E03453,Unit,mg/Nm3,mg/nm3
R2,,E03455,Unit,µg/m³,ug/m3
R2,,E03460,Unit,mg/Nm3,mg/nm3
R2,,E03464,Unit,µg/m³,ug/m3
R2,,E03468,Unit,µg/m³,ug/m3
R2,,E03470,Unit,mg/Nm3,mg/nm3
R2,,E03476,Unit,µg/m³,ug/m3
R2,,E03490,Unit,mg/Nm3,mg/nm3
R2,,E03491,Unit,µg/m³,ug/m3
R2,,E03495,Unit,µg/m³,ug/m3
R2,,E03502,Unit,mg/Nm3,mg/nm3
R2,,E03516,Unit,mg/Nm3,mg/nm3
R2,,E03518,Unit,µg/m³,ug/m3
R2,,E03528,Unit,mg/Nm3,mg/nm3
R2,,E03532,Unit,mg/Nm3,mg/nm3
R2,,E03534,Unit,mg/Nm3,mg/nm3
R2,,E03536,Unit,mg/Nm3,mg/nm3
R2,,E03545,Unit,µg/m³,ug/m3
R2,,E03546,Unit,mg/Nm3,mg/nm3
R2,,E03548,Unit,mg/Nm3,mg/nm3
R2,,E03558,Unit,mg/Nm3,mg/nm3
R2,,E03561,Unit,mg/Nm3,mg/nm3
R2,,E03566,Unit,µg/m³,ug/m3
R2,,E03568,Unit,µg/m³,ug/m3
R2,,E03578,Unit,mg/Nm3,mg/nm3
R2,,E03584,Unit,µg/m³,ug/m3
R2,,E03590,Unit,mg/Nm3,mg/nm3
R2,,E03596,Unit,mg/Nm3,mg/nm3
R2,,E03604,Unit,mg/Nm3,mg/nm3
R2,,E03606,Unit,mg/Nm3,mg/nm3
R2,,E03610,Unit,µg/m³,ug/m3
R2,,E03615,Unit,µg/m³,ug/m3
R2,,E03617,Unit,mg/Nm3,mg/nm3
R2,,E03619,Unit,µg/m³,ug/m3
R2,,E03620,Unit,µg/m³,ug/m3
R2,,E03622,Unit,µg/m³,ug/m3
R2,,E03630,Unit,µg/m³,ug/m3
R2,,E03631,Unit,µg/m³,ug/m3
R2,,E03636,Unit,µg/m³,ug/m3
R2,,E03637,Unit,µg/m³,ug/m3
R2,,E03640,Unit,µg/m³,ug/m3
R2,,E03647,Unit,µg/m³,ug/m3
R2,,E03648,Unit,µg/m³,ug/m3
R2,,E03654,Unit,µg/m³,ug/m3
R2,,E03657,Unit,µg/m³,ug/m3
R2,,E03662,Unit,mg/Nm3,mg/nm3
R2,,E03664,Unit,µg/m³,ug/m3
R2,,E03665,Unit,µg/m³,ug/m3
R2,,E03672,Unit,mg/Nm3,mg/nm3
R2,,E03674,Unit,mg/Nm3,mg/nm3
R2,,E03678,Unit,mg/Nm3,mg/nm3
R2,,E03681,Unit,µg/m³,ug/m3
R2,,E03682,Unit,µg/m³,ug/m3
R2,,E03683,Unit,mg/Nm3,mg/nm3
R2,,E03701,Unit,µg/m³,ug/m3
R2,,E03706,Unit,µg/m³,ug/m3
R2,,E03708,Unit,mg/Nm3,mg/nm3
R2,,E03711,Unit,mg/Nm3,mg/nm3
R2,,E03715,Unit,µg/m³,ug/m3
R2,,E03720,Unit,mg/Nm3,mg/nm3
R2,,E03729,Unit,µg/m³,ug/m3
R2,,E03730,Unit,µg/m³,ug/m3
R2,,E03733,Unit,µg/m³,ug/m3
R2,,E03738,Unit,µg/m³,ug/m3
R2,,E03749,Unit,µg/m³,ug/m3
R2,,E03754,Unit,mg/Nm3,mg/nm3
R2,,E03755,Unit,mg/Nm3,mg/nm3
R2,,E03756,Unit,mg/Nm3,mg/nm3
R2,,E03766,Unit,mg/Nm3,mg/nm3
R2,,E03773,Unit,µg/m³,ug/m3
R2,,E03775,Unit,mg/Nm3,mg/nm3
R2,,E03777,Unit,mg/Nm3,mg/nm3
R2,,E03782,Unit,mg/Nm3,mg/nm3
R2,,E03786,Unit,µg/m³,ug/m3
R2,,E03787,Unit,mg/Nm3,mg/nm3
R2,,E03798,Unit,µg/m³,ug/m3
R2,,E03800,Unit,mg/Nm3,mg/nm3
R2,,E03807,Unit,µg/m³,ug/m3
R2,,E03815,Unit,µg/m³,ug/m3
R2,,E03816,Unit,µg/m³,ug/m3
R2,,E03825,Unit,mg/Nm3,mg/nm3
R2,,E03827,Unit,µg/m³,ug/m3
R2,,E03828,Unit,mg/Nm3,mg/nm3
R2,,E03829,Unit,mg/Nm3,mg/nm3
R2,,E03844,Unit,µg/m³,ug/m3
R2,,E03851,Unit,µg/m³,ug/m3
R2,,E03852,Unit,µg/m³,ug/m3
R2,,E03855,Unit,µg/m³,ug/m3
R2,,E03860,Unit,mg/Nm3,mg/nm3
R2,,E03863,Unit,mg/Nm3,mg/nm3
R2,,E03867,Unit,µg/m³,ug/m3
R2,,E03871,Unit,mg/Nm3,mg/nm3
R2,,E03877,Unit,µg/m³,ug/m3
R2,,E03878,Unit,µg/m³,ug/m3
R2,,E03884,Unit,mg/Nm3,mg/nm3
R2,,E03890,Unit,µg/m³,ug/m3
R2,,E03891,Unit,µg/m³,ug/m3
R2,,E03899,Unit,mg/Nm3,mg/nm3
R2,,E03900,Unit,µg/m³,ug/m3
R2,,E03902,Unit,µg/m³,ug/m3
R2,,E03903,Unit,µg/m³,ug/m3
R2,,E03905,Unit,mg/Nm3,mg/nm3
R2,,E03906,Unit,mg/Nm3,mg/nm3
R2,,E03907,Unit,µg/m³,ug/m3
R2,,E03914,Unit,µg/m³,ug/m3
R2,,E03918,Unit,mg/Nm3,mg/nm3
R2,,E03923,Unit,µg/m³,ug/m3
R2,,E03928,Unit,µg/m³,ug/m3
R2,,E03931,Unit,mg/Nm3,mg/nm3
R2,,E03936,Unit,mg/Nm3,mg/nm3
R2,,E03941,Unit,mg/Nm3,mg/nm3
R2,,E03946,Unit,mg/Nm3,mg/nm3
R2,,E03950,Unit,mg/Nm3,mg/nm3
R2,,E03958,Unit,µg/m³,ug/m3
R2,,E03959,Unit,µg/m³,ug/m3
R2,,E03961,Unit,mg/Nm3,mg/nm3
R2,,E03962,Unit,mg/Nm3,mg/nm3
R2,,E03964,Unit,µg/m³,ug/m3
R2,,E03967,Unit,µg/m³,ug/m3
R2,,E03981,Unit,µg/m³,ug/m3
R2,,E03986,Unit,mg/Nm3,mg/nm3
R2,,E03988,Unit,mg/Nm3,mg/nm3
R2,,E03996,Unit,mg/Nm3,mg/nm3
R2,,E03997,Unit,µg/m³,ug/m3
R2,,E03999,Unit,µg/m³,ug/m3
R2,,E04007,Unit,mg/Nm3,mg/nm3
R2,,E04016,Unit,µg/m³,ug/m3
R2,,E04021,Unit,µg/m³,ug/m3
R2,,E04030,Unit,mg/Nm3,mg/nm3
R2,,E04031,Unit,mg/Nm3,mg/nm3
R2,,E04051,Unit,mg/Nm3,mg/nm3
R2,,E04052,Unit,mg/Nm3,mg/nm3
R2,,E04053,Unit,µg/m³,ug/m3
R2,,E04054,Unit,mg/Nm3,mg/nm3
R2,,E04062,Unit,mg/Nm3,mg/nm3
R2,,E04065,Unit,µg/m³,ug/m3
R2,,E04071,Unit,µg/m³,ug/m3
R2,,E04082,Unit,mg/Nm3,mg/nm3
R2,,E04093,Unit,µg/m³,ug/m3
R2,,E04094,Unit,mg/Nm3,mg/nm3
R2,,E04102,Unit,µg/m³,ug/m3
R2,,E04103,Unit,µg/m³,ug/m3
R2,,E04104,Unit,µg/m³,ug/m3
R2,,E04105,Unit,µg/m³,ug/m3
R2,,E04118,Unit,µg/m³,ug/m3
R2,,E04127,Unit,mg/Nm3,mg/nm3
R2,,E04138,Unit,µg/m³,ug/m3
R2,,E04140,Unit,mg/Nm3,mg/nm3
R2,,E04142,Unit,µg/m³,ug/m3
R2,,E04147,Unit,mg/Nm3,mg/nm3
R2,,E04168,Unit,µg/m³,ug/m3
R2,,E04179,Unit,mg/Nm3,mg/nm3
R2,,E04181,Unit,mg/Nm3,mg/nm3
R2,,E04186,Unit,mg/Nm3,mg/nm3
R2,,E04189,Unit,mg/Nm3,mg/nm3
R2,,E04207,Unit,µg/m³,ug/m3
R2,,E04208,Unit,mg/Nm3,mg/nm3
R2,,E04215,Unit,µg/m³,ug/m3
R2,,E04216,Unit,µg/m³,ug/m3
R2,,E04220,Unit,µg/m³,ug/m3
R2,,E04229,Unit,mg/Nm3,mg/nm3
R2,,E04232,Unit,mg/Nm3,mg/nm3
R2,,E04236,Unit,mg/Nm3,mg/nm3
R2,,E04239,Unit,µg/m³,ug/m3
R2,,E04242,Unit,µg/m³,ug/m3
R2,,E04243,Unit,µg/m³,ug/m3
R2,,E04245,Unit,µg/m³,ug/m3
R2,,E04247,Unit,mg/Nm3,mg/nm3
R2,,E04254,Unit,µg/m³,ug/m3
R2,,E04255,Unit,µg/m³,ug/m3
R2,,E04260,Unit,mg/Nm3,mg/nm3
R2,,E04262,Unit,µg/m³,ug/m3
R2,,E04266,Unit,µg/m³,ug/m3
R2,,E04274,Unit,µg/m³,ug/m3
R2,,E04282,Unit,mg/Nm3,mg/nm3
R2,,E04288,Unit,µg/m³,ug/m3
R2,,E04293,Unit,µg/m³,ug/m3
R2,,E04298,Unit,mg/Nm3,mg/nm3
R2,,E04302,Unit,mg/Nm3,mg/nm3
R2,,E04308,Unit,mg/Nm3,mg/nm3
R2,,E04309,Unit,mg/Nm3,mg/nm3
R2,,E04310,Unit,µg/m³,ug/m3
R2,,E04313,Unit,µg/m³,ug/m3
R2,,E04316,Unit,mg/Nm3,mg/nm3
R2,,E04317,Unit,µg/m³,ug/m3
R2,,E04321,Unit,mg/Nm3,mg/nm3
R2,,E04322,Unit,mg/Nm3,mg/nm3
R2,,E04325,Unit,mg/Nm3,mg/nm3
R2,,E04326,Unit,µg/m³,ug/m3
R2,,E04327,Unit,mg/Nm3,mg/nm3
R2,,E04342,Unit,mg/Nm3,mg/nm3
R2,,E04345,Unit,µg/m³,ug/m3
R2,,E04351,Unit,mg/Nm3,mg/nm3
R2,,E04352,Unit,µg/m³,ug/m3
R2,,E04353,Unit,µg/m³,ug/m3
R2,,E04354,Unit,µg/m³,ug/m3
R2,,E04357,Unit,µg/m³,ug/m3
R2,,E04359,Unit,mg/Nm3,mg/nm3
R2,,E04360,Unit,mg/Nm3,mg/nm3
R2,,E04362,Unit,mg/Nm3,mg/nm3
R2,,E04366,Unit,µg/m³,ug/m3
R2,,E04387,Unit,mg/Nm3,mg/nm3
R2,,E04394,Unit,mg/Nm3,mg/nm3
R2,,E04397,Unit,µg/m³,ug/m3
R2,,E04401,Unit,mg/Nm3,mg/nm3
R2,,E04409,Unit,mg/Nm3,mg/nm3
R2,,E04412,Unit,mg/Nm3,mg/nm3
R2,,E04416,Unit,mg/Nm3,mg/nm3
R2,,E04420,Unit,mg/Nm3,mg/nm3
R2,,E04422,Unit,µg/m³,ug/m3
R2,,E04432,Unit,mg/Nm3,mg/nm3
R2,,E04435,Unit,µg/m³,ug/m3
R2,,E04436,Unit,mg/Nm3,mg/nm3
R2,,E04451,Unit,mg/Nm3,mg/nm3
R2,,E04458,Unit,µg/m³,ug/m3
R2,,E04459,Unit,mg/Nm3,mg/nm3
R2,,E04464,Unit,mg/Nm3,mg/nm3
R2,,E04470,Unit,µg/m³,ug/m3
R2,,E04471,Unit,µg/m³,ug/m3
R2,,E04472,Unit,µg/m³,ug/m3
R2,,E04473,Unit,µg/m³,ug/m3
R2,,E04486,Unit,mg/Nm3,mg/nm3
R2,,E04489,Unit,mg/Nm3,mg/nm3
R2,,E04495,Unit,mg/Nm3,mg/nm3
R2,,E04498,Unit,mg/Nm3,mg/nm3
R2,,E04508,Unit,mg/Nm3,mg/nm3
R2,,E04509,Unit,µg/m³,ug/m3
R2,,E04524,Unit,mg/Nm3,mg/nm3
R2,,E04526,Unit,µg/m³,ug/m3
R2,,E04532,Unit,µg/m³,ug/m3
R2,,E04539,Unit,mg/Nm3,mg/nm3
R2,,E04541,Unit,mg/Nm3,mg/nm3
R2,,E04542,Unit,mg/Nm3,mg/nm3
R2,,E04553,Unit,µg/m³,ug/m3
R2,,E04554,Unit,µg/m³,ug/m3
R2,,E04558,Unit,mg/Nm3,mg/nm3
R2,,E04561,Unit,mg/Nm3,mg/nm3
R2,,E04562,Unit,mg/Nm3,mg/nm3
R2,,E04564,Unit,µg/m³,ug/m3
R2,,E04566,Unit,mg/Nm3,mg/nm3
R2,,E04571,Unit,µg/m³,ug/m3
R2,,E04572,Unit,mg/Nm3,mg/nm3
R2,,E04578,Unit,mg/Nm3,mg/nm3
R2,,E04579,Unit,µg/m³,ug/m3
R2,,E04583,Unit,µg/m³,ug/m3
R2,,E04593,Unit,µg/m³,ug/m3
R2,,E04595,Unit,mg/Nm3,mg/nm3
R2,,E04611,Unit,mg/Nm3,mg/nm3
R2,,E04622,Unit,µg/m³,ug/m3
R2,,E04628,Unit,mg/Nm3,mg/nm3
R2,,E04629,Unit,mg/Nm3,mg/nm3
R2,,E04641,Unit,µg/m³,ug/m3
R2,,E04646,Unit,mg/Nm3,mg/nm3
R2,,E04655,Unit,mg/Nm3,mg/nm3
R2,,E04659,Unit,µg/m³,ug/m3
R2,,E04660,Unit,µg/m³,ug/m3
R2,,E04665,Unit,mg/Nm3,mg/nm3
R2,,E04671,Unit,mg/Nm3,mg/nm3
R2,,E04674,Unit,µg/m³,ug/m3
R2,,E04684,Unit,mg/Nm3,mg/nm3
R2,,E04685,Unit,µg/m³,ug/m3
R2,,E04686,Unit,µg/m³,ug/m3
R2,,E04699,Unit,mg/Nm3,mg/nm3
R2,,E04704,Unit,mg/Nm3,mg/nm3
R2,,E04730,Unit,mg/Nm3,mg/nm3
R2,,E04731,Unit,µg/m³,ug/m3
R2,,E04733,Unit,µg/m³,ug/m3
R2,,E04736,Unit,µg/m³,ug/m3
R2,,E04737,Unit,mg/Nm3,mg/nm3
R2,,E04739,Unit,mg/Nm3,mg/nm3
R2,,E04746,Unit,mg/Nm3,mg/nm3
R2,,E04771,Unit,mg/Nm3,mg/nm3
R2,,E04795,Unit,mg/Nm3,mg/nm3
R2,,E04796,Unit,mg/Nm3,mg/nm3
R2,,E04798,Unit,mg/Nm3,mg/nm3
R2,,E04805,Unit,mg/Nm3,mg/nm3
R2,,E04809,Unit,mg/Nm3,mg/nm3
R2,,E04811,Unit,mg/Nm3,mg/nm3
R2,,E04820,Unit,µg/m³,ug/m3
R2,,E04822,Unit,mg/Nm3,mg/nm3
R2,,E04831,Unit,mg/Nm3,mg/nm3
R2,,E04832,Unit,mg/Nm3,mg/nm3
R2,,E04833,Unit,µg/m³,ug/m3
R2,,E04835,Unit,µg/m³,ug/m3
R2,,E04836,Unit,mg/Nm3,mg/nm3
R2,,E04843,Unit,µg/m³,ug/m3
R2,,E04845,Unit,µg/m³,ug/m3
R2,,E04851,Unit,µg/m³,ug/m3
R2,,E04852,Unit,mg/Nm3,mg/nm3
R2,,E04854,Unit,µg/m³,ug/m3
R2,,E04857,Unit,µg/m³,ug/m3
R2,,E04862,Unit,mg/Nm3,mg/nm3
R2,,E04867,Unit,mg/Nm3,mg/nm3
R2,,E04868,Unit,µg/m³,ug/m3
R2,,E04885,Unit,µg/m³,ug/m3
R2,,E04892,Unit,mg/Nm3,mg/nm3
R2,,E04894,Unit,mg/Nm3,mg/nm3
R2,,E04895,Unit,mg/Nm3,mg/nm3
R2,,E04897,Unit,mg/Nm3,mg/nm3
R2,,E04898,Unit,mg/Nm3,mg/nm3
R2,,E04902,Unit,mg/Nm3,mg/nm3
R2,,E04907,Unit,mg/Nm3,mg/nm3
R2,,E04909,Unit,mg/Nm3,mg/nm3
R2,,E04913,Unit,mg/Nm3,mg/nm3
R2,,E04921,Unit,mg/Nm3,mg/nm3
R2,,E04924,Unit,mg/Nm3,mg/nm3
R2,,E04925,Unit,µg/m³,ug/m3
R2,,E04930,Unit,mg/Nm3,mg/nm3
R2,,E04935,Unit,mg/Nm3,mg/nm3
R2,,E04951,Unit,mg/Nm3,mg/nm3
R2,,E04953,Unit,mg/Nm3,mg/nm3
R2,,E04959,Unit,µg/m³,ug/m3
R2,,E04961,Unit,mg/Nm3,mg/nm3
R2,,E04966,Unit,µg/m³,ug/m3
R2,,E04967,Unit,µg/m³,ug/m3
R2,,E04968,Unit,µg/m³,ug/m3
R2,,E04971,Unit,mg/Nm3,mg/nm3
R2,,E04972,Unit,mg/Nm3,mg/nm3
R2,,E04973,Unit,µg/m³,ug/m3
R2,,E04980,Unit,µg/m³,ug/m3
R2,,E04983,Unit,mg/Nm3,mg/nm3
R2,,E04992,Unit,µg/m³,ug/m3
R2,,E04997,Unit,µg/m³,ug/m3
R2,,E05000,Unit,µg/m³,ug/m3
R2,,E05006,Unit,µg/m³,ug/m3
R2,,E05019,Unit,mg/Nm3,mg/nm3
R2,,E05020,Unit,mg/Nm3,mg/nm3
R2,,E05029,Unit,µg/m³,ug/m3
R2,,E05048,Unit,mg/Nm3,mg/nm3
R2,,E05056,Unit,µg/m³,ug/m3
R2,,E05060,Unit,mg/Nm3,mg/nm3
R2,,E05063,Unit,µg/m³,ug/m3
R2,,E05069,Unit,µg/m³,ug/m3
R2,,E05074,Unit,mg/Nm3,mg/nm3
R2,,E05077,Unit,µg/m³,ug/m3
R2,,E05081,Unit,µg/m³,ug/m3
R2,,E05086,Unit,µg/m³,ug/m3
R2,,E05089,Unit,mg/Nm3,mg/nm3
R2,,E05091,Unit,µg/m³,ug/m3
R2,,E05096,Unit,µg/m³,ug/m3
R2,,E05097,Unit,mg/Nm3,mg/nm3
R2,,E05107,Unit,µg/m³,ug/m3
R2,,E05109,Unit,µg/m³,ug/m3
R2,,E05118,Unit,mg/Nm3,mg/nm3
R2,,E05124,Unit,mg/Nm3,mg/nm3
R2,,E05138,Unit,µg/m³,ug/m3
R2,,E05143,Unit,µg/m³,ug/m3
R2,,E05144,Unit,µg/m³,ug/m3
R2,,E05169,Unit,mg/Nm3,mg/nm3
R2,,E05171,Unit,mg/Nm3,mg/nm3
R2,,E05181,Unit,mg/Nm3,mg/nm3
R2,,E05183,Unit,mg/Nm3,mg/nm3
R2,,E05186,Unit,mg/Nm3,mg/nm3
R2,,E05194,Unit,mg/Nm3,mg/nm3
R2,,E05199,Unit,µg/m³,ug/m3
R2,,E05213,Unit,mg/Nm3,mg/nm3
R2,,E05223,Unit,mg/Nm3,mg/nm3
R2,,E05228,Unit,µg/m³,ug/m3
R2,,E05232,Unit,µg/m³,ug/m3
R2,,E05233,Unit,µg/m³,ug/m3
R2,,E05242,Unit,µg/m³,ug/m3
R2,,E05243,Unit,µg/m³,ug/m3
R2,,E05246,Unit,µg/m³,ug/m3
R2,,E05248,Unit,µg/m³,ug/m3
R2,,E05249,Unit,µg/m³,ug/m3
R2,,E05258,Unit,µg/m³,ug/m3
R2,,E05260,Unit,µg/m³,ug/m3
R2,,E05262,Unit,µg/m³,ug/m3
R2,,E05267,Unit,µg/m³,ug/m3
R2,,E05270,Unit,µg/m³,ug/m3
R2,,E05271,Unit,µg/m³,ug/m3
R2,,E05279,Unit,mg/Nm3,mg/nm3
R2,,E05296,Unit,mg/Nm3,mg/nm3
R2,,E05313,Unit,mg/Nm3,mg/nm3
R2,,E05314,Unit,µg/m³,ug/m3
R2,,E05329,Unit,µg/m³,ug/m3
R2,,E05334,Unit,µg/m³,ug/m3
R2,,E05344,Unit,µg/m³,ug/m3
R2,,E05346,Unit,µg/m³,ug/m3
R2,,E05353,Unit,mg/Nm3,mg/nm3
R2,,E05355,Unit,µg/m³,ug/m3
R2,,E05361,Unit,µg/m³,ug/m3
R2,,E05368,Unit,mg/Nm3,mg/nm3
R2,,E05384,Unit,µg/m³,ug/m3
R2,,E05385,Unit,µg/m³,ug/m3
R2,,E05386,Unit,µg/m³,ug/m3
R2,,E05389,Unit,µg/m³,ug/m3
R2,,E05403,Unit,µg/m³,ug/m3
R2,,E05406,Unit,µg/m³,ug/m3
R2,,E05412,Unit,mg/Nm3,mg/nm3
R2,,E05414,Unit,µg/m³,ug/m3
R2,,E05425,Unit,mg/Nm3,mg/nm3
R2,,E05446,Unit,µg/m³,ug/m3
R2,,E05457,Unit,mg/Nm3,mg/nm3
R2,,E05467,Unit,mg/Nm3,mg/nm3
R2,,E05473,Unit,µg/m³,ug/m3
R2,,E05481,Unit,µg/m³,ug/m3
R2,,E05486,Unit,µg/m³,ug/m3
R2,,E05489,Unit,mg/Nm3,mg/nm3
R2,,E05503,Unit,µg/m³,ug/m3
R2,,E05507,Unit,mg/Nm3,mg/nm3
R2,,E05511,Unit,µg/m³,ug/m3
R2,,E05517,Unit,mg/Nm3,mg/nm3
R2,,E05520,Unit,µg/m³,ug/m3
R2,,E05523,Unit,µg/m³,ug/m3
R2,,E05525,Unit,mg/Nm3,mg/nm3
R2,,E05529,Unit,µg/m³,ug/m3
R2,,E05538,Unit,mg/Nm3,mg/nm3
R2,,E05550,Unit,µg/m³,ug/m3
R2,,E05555,Unit,µg/m³,ug/m3
R2,,E05557,Unit,µg/m³,ug/m3
R2,,E05564,Unit,mg/Nm3,mg/nm3
R2,,E05566,Unit,µg/m³,ug/m3
R2,,E05568,Unit,µg/m³,ug/m3
R2,,E05570,Unit,mg/Nm3,mg/nm3
R2,,E05571,Unit,µg/m³,ug/m3
R2,,E05578,Unit,µg/m³,ug/m3
R2,,E05588,Unit,µg/m³,ug/m3
R2,,E05593,Unit,µg/m³,ug/m3
R2,,E05597,Unit,µg/m³,ug/m3
R2,,E05599,Unit,mg/Nm3,mg/nm3
R2,,E05600,Unit,µg/m³,ug/m3
R2,,E05609,Unit,mg/Nm3,mg/nm3
R2,,E05615,Unit,µg/m³,ug/m3
R2,,E05616,Unit,mg/Nm3,mg/nm3
R2,,E05622,Unit,mg/Nm3,mg/nm3
R2,,E05624,Unit,µg/m³,ug/m3
R2,,E05625,Unit,mg/Nm3,mg/nm3
R2,,E05631,Unit,mg/Nm3,mg/nm3
R2,,E05637,Unit,mg/Nm3,mg/nm3
R2,,E05638,Unit,µg/m³,ug/m3
R2,,E05639,Unit,mg/Nm3,mg/nm3
R2,,E05640,Unit,µg/m³,ug/m3
R2,,E05642,Unit,mg/Nm3,mg/nm3
R2,,E05654,Unit,mg/Nm3,mg/nm3
R2,,E05656,Unit,µg/m³,ug/m3
R2,,E05658,Unit,µg/m³,ug/m3
R2,,E05662,Unit,mg/Nm3,mg/nm3
R2,,E05666,Unit,mg/Nm3,mg/nm3
R2,,E05667,Unit,mg/Nm3,mg/nm3
R2,,E05676,Unit,mg/Nm3,mg/nm3
R2,,E05681,Unit,µg/m³,ug/m3
R2,,E05687,Unit,mg/Nm3,mg/nm3
R2,,E05689,Unit,mg/Nm3,mg/nm3
R2,,E05691,Unit,µg/m³,ug/m3
R2,,E05696,Unit,mg/Nm3,mg/nm3
R2,,E05697,Unit,mg/Nm3,mg/nm3
R2,,E05698,Unit,µg/m³,ug/m3
R2,,E05699,Unit,mg/Nm3,mg/nm3
R2,,E05706,Unit,mg/Nm3,mg/nm3
R2,,E05713,Unit,µg/m³,ug/m3
R2,,E05714,Unit,µg/m³,ug/m3
