Plant_ID,Stack_ID,TS,Source_Type,Sector,PM2.5,SO2,NOx,Unit,Status,Lat,Lon,AQI_Overall,AQI_Category,Any_Exceedance,Hour,DayOfWeek
PL-03,S-03,2025-01-01 04:15:00,Stack,Steel,392.3960423584437,156.43564356435644,236.23762376237624,ug/m3,OK,12.97,77.59,784.7920847168874,Severe,True,4.0,Wednesday
PL-03,S-02,2025-01-01 04:15:00,Stack,Steel,133.70000000000002,413.5017329821156,94.9,ug/m3,OK,12.97,77.59,620.2525994731734,Severe,True,4.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 04:15:00,Ambient,,60.2,50.7,14.8,ug/m3,OK,12.97,77.6,120.4,Moderate,True,4.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 04:15:00,Ambient,,400.1064208782104,152.70000000000002,75.60000000000001,ug/m3,ERROR,28.61,77.21,800.2128417564207,Severe,True,4.0,Wednesday
PL-03,S-01,2025-01-01 04:15:00,Stack,Steel,68.36363636363636,69.36363636363636,165.45454545454544,ug/m3,DOWN,12.97,77.59,198.54545454545453,Moderate,False,4.0,Wednesday
PL-01,S-01,2025-01-01 04:15:00,Stack,Power,99.2156862745098,169.2156862745098,139.7058823529412,ug/m3,OK,13.08,80.27,253.8235294117647,Poor,False,4.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 04:30:00,Ambient,,109.6078431372549,145.58823529411765,187.7450980392157,ug/m3,OK,19.08,72.88,225.2941176470588,Poor,True,4.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 04:30:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,4.0,Wednesday
PL-02,S-01,2025-01-01 04:30:00,Stack,Cement,409.6,448.7,466.1,ug/m3,OK,19.08,72.88,819.2,Severe,True,4.0,Wednesday
PL-03,S-01,2025-01-01 04:30:00,Stack,Steel,103.90909090909088,165.0,174.4545454545454,ug/m3,DOWN,12.97,77.6,247.5,Poor,False,4.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 04:30:00,Ambient,,222.22222222222223,130.5050505050505,107.87878787878788,ug/m3,FAULT,28.62,77.21,444.44444444444446,Severe,True,4.0,Wednesday
PL-01,S-02,2025-01-01 04:30:00,Stack,Power,143.87755102040816,83.26530612244898,249.8979591836735,ug/m3,FAULT,13.08,80.27,299.8775510204082,Poor,False,4.0,Wednesday
PL-01,S-01,2025-01-01 04:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,4.0,Wednesday
PL-03,S-03,2025-01-01 04:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,4.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 04:30:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,4.0,Wednesday
PL-03,S-02,2025-01-01 04:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,4.0,Wednesday
PL-01,S-01,2025-01-01 04:45:00,Stack,Power,128.23529411764707,414.5262596281215,207.35294117647055,ug/m3,OK,13.08,80.27,621.7893894421823,Severe,True,4.0,Wednesday
PL-03,S-03,2025-01-01 04:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,4.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 04:45:00,Ambient,,364.6198471030702,25.098039215686278,14.80392156862745,ug/m3,FAULT,19.08,72.88,729.2396942061404,Severe,True,4.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 04:45:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,4.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 04:45:00,Ambient,,211.3,448.73145598665,35.9,ug/m3,FAULT,28.61,77.21,673.0971839799751,Severe,True,4.0,Wednesday
PL-01,S-02,2025-01-01 04:45:00,Stack,Power,409.6,448.7,466.1,ug/m3,ERROR,13.08,80.27,819.2,Severe,True,4.0,Wednesday
PL-03,S-01,2025-01-01 04:45:00,Stack,Steel,130.54545454545453,53.45454545454545,340.3591453077955,ug/m3,FAULT,12.97,77.59,408.43097436935454,Severe,False,4.0,Wednesday
PL-02,S-01,2025-01-01 04:45:00,Stack,Cement,22.952380952380956,179.14285714285714,290.38095238095235,ug/m3,OK,19.08,72.88,348.4571428571428,Very Poor,False,4.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 04:45:00,Ambient,,138.5,283.5,224.8,ug/m3,OK,12.97,77.6,425.25,Severe,True,4.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 05:00:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,5.0,Wednesday
PL-03,S-03,2025-01-01 05:00:00,Stack,Steel,111.2871287128713,141.98019801980195,104.95049504950497,ug/m3,FAULT,12.97,77.59,222.5742574257426,Poor,False,5.0,Wednesday
PL-03,S-02,2025-01-01 05:00:00,Stack,Steel,242.6,83.2,375.095059838575,ug/m3,FAULT,12.97,77.6,485.2,Severe,True,5.0,Wednesday
PL-03,S-01,2025-01-01 05:00:00,Stack,Steel,146.45454545454544,53.90909090909091,123.90909090909088,ug/m3,DOWN,12.97,77.59,292.9090909090909,Poor,False,5.0,Wednesday
PL-01,S-01,2025-01-01 05:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,5.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 05:00:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,5.0,Wednesday
PL-01,S-02,2025-01-01 05:00:00,Stack,Power,409.6,448.7,466.1,ug/m3,OK,13.08,80.27,819.2,Severe,True,5.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 05:00:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,5.0,Wednesday
PL-02,S-01,2025-01-01 05:00:00,Stack,Cement,14.76190476190476,112.95238095238096,107.04761904761904,ug/m3,OFFLINE,19.08,72.88,169.42857142857144,Moderate,False,5.0,Wednesday
PL-03,S-01,2025-01-01 05:15:00,Stack,Steel,131.36363636363637,69.0,38.72727272727273,ug/m3,OK,12.97,77.59,262.72727272727275,Poor,False,5.0,Wednesday
PL-02,S-01,2025-01-01 05:15:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,5.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 05:15:00,Ambient,,62.8,18.6,148.70000000000002,ug/m3,DOWN,28.61,77.21,178.44000000000003,Moderate,True,5.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 05:15:00,Ambient,,,,,ug/m3,MAINT,28.62,77.21,,Severe,False,5.0,Wednesday
PL-01,S-02,2025-01-01 05:15:00,Stack,Power,267.8571428571429,157.8571428571429,164.79591836734693,ug/m3,OK,13.08,80.27,535.7142857142858,Severe,True,5.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 05:15:00,Ambient,,103.72549019607844,150.6862745098039,84.99999999999999,ug/m3,OK,19.08,72.88,226.02941176470586,Poor,True,5.0,Wednesday
PL-03,S-02,2025-01-01 05:15:00,Stack,Steel,154.0,138.70000000000002,117.3,ug/m3,OFFLINE,12.97,77.6,308.0,Very Poor,True,5.0,Wednesday
PL-03,S-03,2025-01-01 05:15:00,Stack,Steel,206.73267326732676,222.27722772277227,153.26732673267327,ug/m3,FAULT,12.97,77.59,413.4653465346535,Severe,True,5.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 05:15:00,Ambient,,108.1,400.68591194968553,159.4,ug/m3,FAULT,12.97,77.6,601.0288679245283,Severe,True,5.0,Wednesday
PL-01,S-02,2025-01-01 05:30:00,Stack,Power,409.5590485880151,72.14285714285715,141.22448979591837,ug/m3,FAULT,13.08,80.27,819.1180971760302,Severe,True,5.0,Wednesday
PL-03,S-01,2025-01-01 05:30:00,Stack,Steel,409.6,448.7,466.1,ug/m3,OFFLINE,77.59,12.97,819.2,Severe,True,5.0,Wednesday
PL-01,S-01,2025-01-01 05:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,5.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 05:30:00,Ambient,,383.3647793505412,400.68591194968553,182.0,ug/m3,OK,12.97,77.6,766.7295587010824,Severe,True,5.0,Wednesday
PL-03,S-03,2025-01-01 05:30:00,Stack,Steel,409.6,448.7,466.1,ug/m3,FAULT,12.97,77.59,819.2,Severe,True,5.0,Wednesday
PL-02,S-01,2025-01-01 05:30:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,5.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 05:30:00,Ambient,,409.6,448.7,466.1,ug/m3,ERROR,19.08,72.88,819.2,Severe,True,5.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 05:30:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,5.0,Wednesday
PL-03,S-02,2025-01-01 05:30:00,Stack,Steel,396.2200027820281,94.2,95.1,ug/m3,OK,77.6,12.97,792.4400055640562,Severe,True,5.0,Wednesday
PL-01,S-01,2025-01-01 05:45:00,Stack,Power,409.6,448.7,466.1,ug/m3,OFFLINE,13.08,80.27,819.2,Severe,True,5.0,Wednesday
PL-02,S-01,2025-01-01 05:45:00,Stack,Cement,146.38095238095235,31.904761904761905,396.9245931790013,ug/m3,FAULT,19.08,72.88,476.30951181480157,Severe,False,5.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 05:45:00,Ambient,,400.1064208782104,139.4,125.3,ug/m3,OK,28.61,77.21,800.2128417564207,Severe,True,5.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 05:45:00,Ambient,,30.7843137254902,37.25490196078432,91.17647058823528,ug/m3,FAULT,19.08,72.88,109.41176470588233,Moderate,True,5.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 05:45:00,Ambient,,409.6,448.7,466.1,ug/m3,OK,12.97,77.59,819.2,Severe,True,5.0,Wednesday
PL-01,S-02,2025-01-01 05:45:00,Stack,Power,86.83673469387755,165.6122448979592,108.46938775510203,ug/m3,OK,13.08,80.27,248.4183673469388,Poor,False,5.0,Wednesday
PL-03,S-03,2025-01-01 05:45:00,Stack,Steel,102.87128712871288,153.06930693069307,371.4802572659159,ug/m3,FAULT,12.97,77.59,445.77630871909906,Severe,False,5.0,Wednesday
PL-03,S-01,2025-01-01 05:45:00,Stack,Steel,49.36363636363637,109.1818181818182,129.36363636363637,ug/m3,ERROR,12.97,77.6,163.7727272727273,Moderate,False,5.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 05:45:00,Ambient,,28.484848484848484,113.63636363636364,277.3737373737374,ug/m3,OK,28.62,77.22,332.8484848484849,Very Poor,True,5.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 06:00:00,Ambient,,92.6,31.2,110.2,ug/m3,ERROR,28.61,77.21,185.2,Moderate,True,6.0,Wednesday
PL-03,S-03,2025-01-01 06:00:00,Stack,Steel,48.91089108910891,98.01980198019804,31.18811881188119,ug/m3,FAULT,12.97,77.59,147.02970297029705,Moderate,False,6.0,Wednesday
PL-02,S-01,2025-01-01 06:00:00,Stack,Cement,234.19047619047615,70.95238095238095,116.1904761904762,ug/m3,OK,19.08,72.88,468.3809523809523,Severe,True,6.0,Wednesday
PL-03,S-02,2025-01-01 06:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,6.0,Wednesday
PL-01,S-02,2025-01-01 06:00:00,Stack,Power,179.08163265306123,94.28571428571428,157.2448979591837,ug/m3,FAULT,13.08,80.27,358.16326530612247,Very Poor,True,6.0,Wednesday
PL-01,S-01,2025-01-01 06:00:00,Stack,Power,97.15686274509804,93.82352941176472,90.49019607843135,ug/m3,FAULT,13.08,80.27,194.31372549019608,Moderate,False,6.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 06:00:00,Ambient,,122.74509803921568,110.29411764705884,422.9499679174688,ug/m3,FAULT,19.08,72.88,507.5399615009626,Severe,True,6.0,Wednesday
PL-03,S-01,2025-01-01 06:00:00,Stack,Steel,163.0909090909091,53.72727272727273,74.09090909090908,ug/m3,FAULT,12.97,77.6,326.1818181818182,Very Poor,True,6.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 06:00:00,Ambient,,135.25252525252526,420.0599984810512,97.57575757575758,ug/m3,ERROR,28.62,77.21,630.0899977215768,Severe,True,6.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 06:00:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,6.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 06:15:00,Ambient,,169.6,59.7,138.3,ug/m3,ERROR,28.61,77.21,339.2,Very Poor,True,6.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 06:15:00,Ambient,,141.76470588235293,103.92156862745098,152.94117647058823,ug/m3,OK,19.08,72.88,283.52941176470586,Poor,True,6.0,Wednesday
PL-02,S-01,2025-01-01 06:15:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,6.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 06:15:00,Ambient,,88.28282828282829,130.2020202020202,104.64646464646464,ug/m3,OK,28.62,77.22,195.3030303030303,Moderate,True,6.0,Wednesday
PL-03,S-02,2025-01-01 06:15:00,Stack,Steel,127.5,144.6,129.4,ug/m3,FAULT,12.97,77.59,255.0,Poor,False,6.0,Wednesday
PL-01,S-01,2025-01-01 06:15:00,Stack,Power,102.84313725490196,109.50980392156865,152.7450980392157,ug/m3,OK,13.08,80.27,205.68627450980392,Poor,False,6.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 06:15:00,Ambient,,156.0,208.5,176.8,ug/m3,FAULT,12.97,77.59,312.75,Very Poor,True,6.0,Wednesday
PL-01,S-02,2025-01-01 06:15:00,Stack,Power,409.6,234.79591836734696,68.26530612244898,ug/m3,FAULT,13.08,80.27,819.2,Severe,True,6.0,Wednesday
PL-03,S-03,2025-01-01 06:15:00,Stack,Steel,392.3960423584437,61.78217821782178,224.45544554455444,ug/m3,OK,12.97,77.59,784.7920847168874,Severe,True,6.0,Wednesday
PL-03,S-01,2025-01-01 06:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,6.0,Wednesday
PL-02,S-01,2025-01-01 06:30:00,Stack,Cement,53.523809523809526,163.23809523809524,109.90476190476193,ug/m3,FAULT,19.08,72.88,244.85714285714286,Poor,False,6.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 06:30:00,Ambient,,110.7070707070707,448.7,75.75757575757576,ug/m3,FAULT,28.62,77.21,673.05,Severe,True,6.0,Wednesday
PL-01,S-01,2025-01-01 06:30:00,Stack,Power,393.2037917806419,164.41176470588235,158.72549019607845,ug/m3,OK,13.08,80.27,786.4075835612838,Severe,True,6.0,Wednesday
PL-03,S-01,2025-01-01 06:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,6.0,Wednesday
PL-01,S-02,2025-01-01 06:30:00,Stack,Power,60.91836734693877,204.2857142857143,181.6326530612245,ug/m3,OK,13.08,80.27,306.42857142857144,Very Poor,True,6.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 06:30:00,Ambient,,180.2941176470588,419.8437564499484,111.17647058823528,ug/m3,FAULT,19.08,72.88,629.7656346749226,Severe,True,6.0,Wednesday
PL-03,S-02,2025-01-01 06:30:00,Stack,Steel,396.2200027820281,205.6,375.095059838575,ug/m3,FAULT,12.97,77.6,792.4400055640562,Severe,True,6.0,Wednesday
PL-03,S-03,2025-01-01 06:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,6.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 06:30:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,6.0,Wednesday
PL-03,S-01,2025-01-01 06:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,6.0,Wednesday
PL-01,S-02,2025-01-01 06:45:00,Stack,Power,127.04081632653062,211.42857142857144,108.87755102040816,ug/m3,FAULT,13.08,80.27,317.14285714285717,Very Poor,True,6.0,Wednesday
PL-03,S-02,2025-01-01 06:45:00,Stack,Steel,144.9,28.7,114.8,ug/m3,ERROR,12.97,77.6,289.8,Poor,False,6.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 06:45:00,Ambient,,364.6198471030702,115.58823529411764,80.09803921568626,ug/m3,ERROR,19.08,72.88,729.2396942061404,Severe,True,6.0,Wednesday
PL-03,S-03,2025-01-01 06:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,6.0,Wednesday
PL-02,S-01,2025-01-01 06:45:00,Stack,Cement,68.0,109.52380952380952,90.85714285714286,ug/m3,OK,19.08,72.88,164.28571428571428,Moderate,False,6.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 06:45:00,Ambient,,146.0,91.0,116.9,ug/m3,FAULT,28.61,77.21,292.0,Poor,True,6.0,Wednesday
PL-01,S-01,2025-01-01 06:45:00,Stack,Power,74.70588235294117,414.5262596281215,175.09803921568627,ug/m3,OFFLINE,13.08,80.27,621.7893894421823,Severe,True,6.0,Wednesday
PL-01,S-02,2025-01-01 07:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,7.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 07:00:00,Ambient,,180.4,141.5,131.9,ug/m3,FAULT,28.61,77.21,360.8,Very Poor,True,7.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 07:00:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,7.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 07:00:00,Ambient,,216.16161616161617,420.0599984810512,131.010101010101,ug/m3,FAULT,28.62,77.21,630.0899977215768,Severe,True,7.0,Wednesday
PL-02,S-01,2025-01-01 07:00:00,Stack,Cement,107.61904761904762,26.09523809523809,186.19047619047615,ug/m3,FAULT,19.08,72.88,223.42857142857136,Poor,False,7.0,Wednesday
PL-01,S-01,2025-01-01 07:00:00,Stack,Power,409.6,448.7,466.1,ug/m3,OFFLINE,13.08,80.27,819.2,Severe,True,7.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 07:00:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,7.0,Wednesday
PL-03,S-02,2025-01-01 07:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,7.0,Wednesday
PL-03,S-03,2025-01-01 07:00:00,Stack,Steel,191.5841584158416,134.85148514851485,154.45544554455446,ug/m3,FAULT,12.97,77.6,383.1683168316832,Very Poor,True,7.0,Wednesday
PL-01,S-01,2025-01-01 07:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,79.66,,Severe,False,7.0,Wednesday
PL-02,S-01,2025-01-01 07:15:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,7.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 07:15:00,Ambient,,103.0,262.6,104.1,ug/m3,FAULT,12.97,77.59,393.90000000000003,Very Poor,True,7.0,Wednesday
PL-01,S-02,2025-01-01 07:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,7.0,Wednesday
PL-03,S-01,2025-01-01 07:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,7.0,Wednesday
PL-03,S-02,2025-01-01 07:15:00,Stack,Steel,91.5,413.5017329821156,375.095059838575,ug/m3,OK,13.44,77.12,620.2525994731734,Severe,True,7.0,Wednesday
PL-03,S-03,2025-01-01 07:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,7.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 07:15:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,7.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 07:15:00,Ambient,,111.91919191919192,121.11111111111111,145.05050505050505,ug/m3,OFFLINE,28.62,77.22,223.83838383838383,Poor,True,7.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 07:30:00,Ambient,,396.0863405842658,15.151515151515152,193.43434343434345,ug/m3,OK,28.62,77.22,792.1726811685317,Severe,True,7.0,Wednesday
PL-03,S-02,2025-01-01 07:30:00,Stack,Steel,396.2200027820281,98.1,159.1,ug/m3,FAULT,12.97,77.59,792.4400055640562,Severe,True,7.0,Wednesday
PL-02,S-01,2025-01-01 07:30:00,Stack,Cement,50.0,136.57142857142858,123.61904761904762,ug/m3,OK,19.08,72.88,204.8571428571429,Poor,False,7.0,Wednesday
PL-03,S-01,2025-01-01 07:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,7.0,Wednesday
PL-03,S-03,2025-01-01 07:30:00,Stack,Steel,112.77227722772278,166.33663366336634,47.32673267326732,ug/m3,OK,12.97,77.6,249.5049504950495,Poor,False,7.0,Wednesday
PL-01,S-01,2025-01-01 07:30:00,Stack,Power,215.58823529411765,136.76470588235293,415.8247707775128,ug/m3,OK,13.08,80.27,498.98972493301534,Severe,True,7.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 07:30:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,7.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 07:30:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,7.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 07:30:00,Ambient,,94.8,43.6,115.3,ug/m3,OK,28.61,77.21,189.6,Moderate,True,7.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 07:45:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,7.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 07:45:00,Ambient,,409.6,448.7,466.1,ug/m3,FAULT,28.62,77.22,819.2,Severe,True,7.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 07:45:00,Ambient,,195.1,18.9,187.1,ug/m3,DOWN,12.97,77.59,390.2,Very Poor,True,7.0,Wednesday
PL-01,S-01,2025-01-01 07:45:00,Stack,Power,393.2037917806419,169.41176470588235,88.43137254901961,ug/m3,FAULT,13.08,80.27,786.4075835612838,Severe,True,7.0,Wednesday
PL-03,S-01,2025-01-01 07:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,7.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 07:45:00,Ambient,,127.3529411764706,14.80392156862745,185.7843137254902,ug/m3,OK,19.08,72.88,254.7058823529412,Poor,True,7.0,Wednesday
PL-03,S-02,2025-01-01 07:45:00,Stack,Steel,101.1,166.0,162.3,ug/m3,FAULT,12.97,77.59,249.0,Poor,False,7.0,Wednesday
PL-02,S-01,2025-01-01 07:45:00,Stack,Cement,376.9196818685191,104.09523809523807,126.38095238095237,ug/m3,DOWN,19.08,72.88,753.8393637370382,Severe,True,7.0,Wednesday
PL-03,S-03,2025-01-01 07:45:00,Stack,Steel,187.92079207920796,82.47524752475248,466.1,ug/m3,UNKNOWN,12.97,77.59,559.32,Severe,True,7.0,Wednesday
PL-02,S-01,2025-01-01 08:00:00,Stack,Cement,46.95238095238095,67.14285714285714,217.9047619047619,ug/m3,FAULT,19.08,72.88,261.48571428571427,Poor,False,8.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 08:00:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,8.0,Wednesday
PL-03,S-02,2025-01-01 08:00:00,Stack,Steel,126.1,191.3,81.2,ug/m3,OK,12.97,77.59,286.95000000000005,Poor,False,8.0,Wednesday
PL-01,S-02,2025-01-01 08:00:00,Stack,Power,118.77551020408164,127.04081632653062,163.36734693877554,ug/m3,FAULT,13.08,80.27,237.55102040816328,Poor,False,8.0,Wednesday
PL-01,S-01,2025-01-01 08:00:00,Stack,Power,143.4313725490196,129.01960784313724,168.8235294117647,ug/m3,DOWN,13.08,80.27,286.8627450980392,Poor,False,8.0,Wednesday
PL-03,S-01,2025-01-01 08:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,8.0,Wednesday
PL-03,S-03,2025-01-01 08:00:00,Stack,Steel,130.89108910891088,409.5066663189264,215.44554455445544,ug/m3,FAULT,12.97,77.59,614.2599994783897,Severe,True,8.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 08:00:00,Ambient,,95.88235294117646,152.05882352941177,33.431372549019606,ug/m3,OK,19.08,72.88,228.08823529411765,Poor,True,8.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 08:00:00,Ambient,,153.3,34.0,113.5,ug/m3,OFFLINE,12.97,77.59,306.6,Very Poor,True,8.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 08:15:00,Ambient,,42.62626262626263,32.121212121212125,122.02020202020202,ug/m3,ERROR,28.62,77.21,146.4242424242424,Moderate,True,8.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 08:15:00,Ambient,,87.25490196078431,164.41176470588235,14.80392156862745,ug/m3,FAULT,19.08,72.88,246.61764705882354,Poor,True,8.0,Wednesday
PL-03,S-03,2025-01-01 08:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,8.0,Wednesday
LOC-BLR-01,A-01,2025-01-01 08:15:00,Ambient,,159.70000000000002,121.6,77.39999999999999,ug/m3,OK,12.97,77.59,319.40000000000003,Very Poor,True,8.0,Wednesday
PL-02,S-01,2025-01-01 08:15:00,Stack,Cement,167.2380952380952,72.19047619047619,88.85714285714285,ug/m3,OK,19.08,72.88,334.4761904761904,Very Poor,True,8.0,Wednesday
PL-03,S-02,2025-01-01 08:15:00,Stack,Steel,99.6,160.1,140.1,ug/m3,OK,12.97,77.59,240.14999999999998,Poor,False,8.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 08:15:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,8.0,Wednesday
PL-03,S-01,2025-01-01 08:15:00,Stack,Steel,195.36363636363632,107.8181818181818,340.3591453077955,ug/m3,DOWN,12.97,77.59,408.43097436935454,Severe,True,8.0,Wednesday
PL-01,S-01,2025-01-01 08:15:00,Stack,Power,409.6,129.7058823529412,185.2941176470588,ug/m3,FAULT,13.08,80.27,819.2,Severe,True,8.0,Wednesday
PL-01,S-02,2025-01-01 08:15:00,Stack,Power,167.04081632653063,195.00000000000003,128.9795918367347,ug/m3,FAULT,13.08,80.27,334.08163265306126,Very Poor,True,8.0,Wednesday
LOC-DEL-01,A-01,2025-01-01 08:30:00,Ambient,,66.80000000000001,180.2,30.2,ug/m3,OK,28.61,77.21,270.29999999999995,Poor,True,8.0,Wednesday
PL-03,S-01,2025-01-01 08:30:00,Stack,Steel,114.9090909090909,125.09090909090908,128.45454545454544,ug/m3,OK,12.97,77.6,229.8181818181818,Poor,False,8.0,Wednesday
LOC-DEL-02,A-02,2025-01-01 08:30:00,Ambient,,176.56565656565658,183.13131313131316,15.151515151515152,ug/m3,OK,28.62,77.22,353.13131313131316,Very Poor,True,8.0,Wednesday
PL-02,S-01,2025-01-01 08:30:00,Stack,Cement,161.14285714285714,175.0476190476191,124.76190476190476,ug/m3,FAULT,19.08,72.88,322.2857142857143,Very Poor,True,8.0,Wednesday
PL-01,S-02,2025-01-01 08:30:00,Stack,Power,165.00000000000003,155.2040816326531,280.6122448979592,ug/m3,OK,13.08,80.27,336.734693877551,Very Poor,True,8.0,Wednesday
PL-03,S-03,2025-01-01 08:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,8.0,Wednesday
LOC-MUM-01,A-01,2025-01-01 08:30:00,Ambient,,90.49019607843135,106.76470588235291,118.92156862745098,ug/m3,FAULT,19.08,72.88,180.9803921568627,Moderate,True,8.0,Wednesday
PL-01,S-01,2025-01-01 08:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,8.0,Wednesday
